year,month,fleet,Nsamp,weight,freq
1971,2,1,101.951,5,0
1971,2,1,101.951,7,0.62495
1971,2,1,101.951,9,0
1971,2,1,101.951,11,0.50141
1971,2,1,101.951,13,0.20832
1971,2,1,101.951,15,0.41663
1971,2,1,101.951,17,1.87484
1971,2,1,101.951,19,1.24989
1971,2,1,101.951,21,0.7945
1971,2,1,101.951,23,0.83326
1971,2,1,101.951,25,1.87484
1971,2,1,101.951,27,2.08315
1971,2,1,101.951,29,8.33261
1971,2,1,101.951,31,2.08315
1971,2,1,101.951,33,1.66652
1971,2,1,101.951,35,3.33304
1971,2,1,101.951,37,1.45821
1971,2,1,101.951,39,4.37462
1971,2,1,101.951,41,3.54136
1971,2,1,101.951,43,1.04158
1971,2,1,101.951,45,2.7081
1971,2,1,101.951,47,5.50097
1971,2,1,101.951,49,6.04114
1971,2,1,101.951,51,5.92485
1971,2,1,101.951,53,3.37905
1971,2,1,101.951,55,4.004
1971,2,1,101.951,57,4.92204
1971,2,1,101.951,59,4.38186
1971,2,1,101.951,61,2.16793
1971,2,1,101.951,63,2.96242
1971,2,1,101.951,65,2.66933
1971,2,1,101.951,67,2.79287
1971,2,1,101.951,69,1.95961
1971,2,1,101.951,71,1.12635
1971,2,1,101.951,73,2.76135
1971,2,1,101.951,75,1.62776
1971,2,1,101.951,77,0.20832
1971,2,1,101.951,79,0.87927
1971,2,1,101.951,81,1.83607
1971,2,1,101.951,83,1.04882
1971,2,1,101.951,85,1.54298
1971,2,1,101.951,87,0.37787
1971,2,1,101.951,89,0.29309
1971,2,1,101.951,91,0.46264
1971,2,1,101.951,93,0.96405
1971,2,1,101.951,95,0.16955
1971,2,1,101.951,97,0
1971,2,1,101.951,99,0.58618
1971,2,1,101.951,101,0.08477
1971,2,1,101.951,103,0.37787
1971,2,1,101.951,105,0.58618
1971,2,1,101.951,107,0.08477
1971,2,1,101.951,109,0
1971,2,1,101.951,111,0
1971,2,1,101.951,113,0
1971,2,1,101.951,115,0.16955
1971,2,1,101.951,117,0.08477
1971,2,1,101.951,119,0.16955
1971,2,1,101.951,121,0.16955
1971,2,1,101.951,123,0
1971,2,1,101.951,125,0
1971,2,1,101.951,127,0.08477
1971,2,1,101.951,129,0
1971,2,1,101.951,131,0
1971,2,1,101.951,133,0
1971,2,1,101.951,135,0
1971,2,1,101.951,137,0.08477
1971,2,1,101.951,139,0.29309
1971,2,1,101.951,143,0.08477
1971,2,1,101.951,147,0
1971,2,1,101.951,151,0
1971,2,1,101.951,155,0
1971,2,1,101.951,159,0
1971,2,1,101.951,163,0
1971,2,1,101.951,167,0.08477
1971,2,1,101.951,171,0
1971,2,1,101.951,175,0
1971,2,1,101.951,179,0
1971,2,1,101.951,183,0
1971,2,1,101.951,187,0
1971,2,1,101.951,191,0
1971,2,1,101.951,195,0
1971,2,1,101.951,199,0
1971,2,1,101.951,203,0
1971,2,1,101.951,207,0
1971,2,1,101.951,211,0
1971,2,1,101.951,215,0
1971,2,1,101.951,219,0
1971,2,1,101.951,223,0
1971,2,1,101.951,227,0
1971,2,1,101.951,231,0
1971,2,1,101.951,235,0
1971,2,1,101.951,239,0
1971,2,1,101.951,243,0
1971,2,1,101.951,247,0
1970,8,2,135.039,5,0.27116
1970,8,2,135.039,7,0
1970,8,2,135.039,9,0
1970,8,2,135.039,11,0.27116
1970,8,2,135.039,13,0.27116
1970,8,2,135.039,15,0.27116
1970,8,2,135.039,17,1.08465
1970,8,2,135.039,19,0.54233
1970,8,2,135.039,21,0.27116
1970,8,2,135.039,23,0.27116
1970,8,2,135.039,25,0
1970,8,2,135.039,27,0
1970,8,2,135.039,29,0
1970,8,2,135.039,31,0
1970,8,2,135.039,33,0
1970,8,2,135.039,35,0
1970,8,2,135.039,37,0.27116
1970,8,2,135.039,39,0
1970,8,2,135.039,41,0
1970,8,2,135.039,43,0.54233
1970,8,2,135.039,45,0.54233
1970,8,2,135.039,47,1.62698
1970,8,2,135.039,49,4.06744
1970,8,2,135.039,51,3.25395
1970,8,2,135.039,53,2.44046
1970,8,2,135.039,55,2.98279
1970,8,2,135.039,57,3.25395
1970,8,2,135.039,59,2.44046
1970,8,2,135.039,61,1.62698
1970,8,2,135.039,63,3.52511
1970,8,2,135.039,65,5.42325
1970,8,2,135.039,67,4.06744
1970,8,2,135.039,69,4.88093
1970,8,2,135.039,71,5.42325
1970,8,2,135.039,73,4.60977
1970,8,2,135.039,75,5.15209
1970,8,2,135.039,77,5.69442
1970,8,2,135.039,79,4.60977
1970,8,2,135.039,81,4.3386
1970,8,2,135.039,83,4.06744
1970,8,2,135.039,85,5.96558
1970,8,2,135.039,87,6.23674
1970,8,2,135.039,89,4.3386
1970,8,2,135.039,91,3.79628
1970,8,2,135.039,93,2.44046
1970,8,2,135.039,95,4.06744
1970,8,2,135.039,97,3.52511
1970,8,2,135.039,99,2.98279
1970,8,2,135.039,101,2.1693
1970,8,2,135.039,103,2.1693
1970,8,2,135.039,105,2.44046
1970,8,2,135.039,107,1.62698
1970,8,2,135.039,109,1.62698
1970,8,2,135.039,111,0.54233
1970,8,2,135.039,113,1.08465
1970,8,2,135.039,115,0.81349
1970,8,2,135.039,117,1.08465
1970,8,2,135.039,119,1.35581
1970,8,2,135.039,121,0.81349
1970,8,2,135.039,123,0.27116
1970,8,2,135.039,125,1.08465
1970,8,2,135.039,127,0.81349
1970,8,2,135.039,129,0
1970,8,2,135.039,131,1.35581
1970,8,2,135.039,133,0.54233
1970,8,2,135.039,135,0.27116
1970,8,2,135.039,137,0
1970,8,2,135.039,139,0
1970,8,2,135.039,143,0.54232
1970,8,2,135.039,147,0.54233
1970,8,2,135.039,151,1.35582
1970,8,2,135.039,155,0.27116
1970,8,2,135.039,159,0.27116
1970,8,2,135.039,163,0
1970,8,2,135.039,167,0
1970,8,2,135.039,171,0
1970,8,2,135.039,175,0
1970,8,2,135.039,179,0
1970,8,2,135.039,183,0.27116
1970,8,2,135.039,187,0
1970,8,2,135.039,191,0.27116
1970,8,2,135.039,195,0
1970,8,2,135.039,199,0
1970,8,2,135.039,203,0
1970,8,2,135.039,207,0
1970,8,2,135.039,211,0
1970,8,2,135.039,215,0
1970,8,2,135.039,219,0
1970,8,2,135.039,223,0
1970,8,2,135.039,227,0
1970,8,2,135.039,231,0
1970,8,2,135.039,235,0
1970,8,2,135.039,239,0
1970,8,2,135.039,243,0
1970,8,2,135.039,247,0
1970,11,2,320.942,5,0
1970,11,2,320.942,7,0
1970,11,2,320.942,9,0
1970,11,2,320.942,11,0
1970,11,2,320.942,13,1.50678
1970,11,2,320.942,15,3.33127
1970,11,2,320.942,17,3.30767
1970,11,2,320.942,19,4.83805
1970,11,2,320.942,21,3.30767
1970,11,2,320.942,23,0
1970,11,2,320.942,25,0.72979
1970,11,2,320.942,27,0.3649
1970,11,2,320.942,29,0
1970,11,2,320.942,31,1.50678
1970,11,2,320.942,33,0
1970,11,2,320.942,35,0
1970,11,2,320.942,37,0.3649
1970,11,2,320.942,39,0
1970,11,2,320.942,41,0.72979
1970,11,2,320.942,43,1.84808
1970,11,2,320.942,45,0.72979
1970,11,2,320.942,47,1.11829
1970,11,2,320.942,49,1.48319
1970,11,2,320.942,51,2.98997
1970,11,2,320.942,53,1.45959
1970,11,2,320.942,55,4.86165
1970,11,2,320.942,57,2.57788
1970,11,2,320.942,59,5.20295
1970,11,2,320.942,61,7.43952
1970,11,2,320.942,63,8.85192
1970,11,2,320.942,65,9.21682
1970,11,2,320.942,67,7.05103
1970,11,2,320.942,69,12.6189
1970,11,2,320.942,71,8.89911
1970,11,2,320.942,73,14.7847
1970,11,2,320.942,75,7.68644
1970,11,2,320.942,77,12.9602
1970,11,2,320.942,79,9.58171
1970,11,2,320.942,81,11.0649
1970,11,2,320.942,83,11.4534
1970,11,2,320.942,85,11.4534
1970,11,2,320.942,87,9.60531
1970,11,2,320.942,89,11.0177
1970,11,2,320.942,91,6.61534
1970,11,2,320.942,93,9.97021
1970,11,2,320.942,95,8.48702
1970,11,2,320.942,97,8.48702
1970,11,2,320.942,99,5.52065
1970,11,2,320.942,101,7.09822
1970,11,2,320.942,103,4.79086
1970,11,2,320.942,105,4.83805
1970,11,2,320.942,107,5.15575
1970,11,2,320.942,109,3.64897
1970,11,2,320.942,111,5.88555
1970,11,2,320.942,113,2.57788
1970,11,2,320.942,115,2.18938
1970,11,2,320.942,117,4.81445
1970,11,2,320.942,119,4.03747
1970,11,2,320.942,121,2.60147
1970,11,2,320.942,123,4.40236
1970,11,2,320.942,125,2.94277
1970,11,2,320.942,127,2.57788
1970,11,2,320.942,129,3.69617
1970,11,2,320.942,131,3.28407
1970,11,2,320.942,133,1.84808
1970,11,2,320.942,135,2.57788
1970,11,2,320.942,137,1.48319
1970,11,2,320.942,139,1.11829
1970,11,2,320.942,143,2.18938
1970,11,2,320.942,147,1.09469
1970,11,2,320.942,151,2.55428
1970,11,2,320.942,155,1.84809
1970,11,2,320.942,159,1.48319
1970,11,2,320.942,163,1.09469
1970,11,2,320.942,167,0.75339
1970,11,2,320.942,171,0.75339
1970,11,2,320.942,175,0.3649
1970,11,2,320.942,179,0
1970,11,2,320.942,183,0
1970,11,2,320.942,187,0.3649
1970,11,2,320.942,191,0.3649
1970,11,2,320.942,195,1.11829
1970,11,2,320.942,199,0.3649
1970,11,2,320.942,203,0
1970,11,2,320.942,207,0
1970,11,2,320.942,211,0
1970,11,2,320.942,215,0
1970,11,2,320.942,219,0
1970,11,2,320.942,223,0
1970,11,2,320.942,227,0
1970,11,2,320.942,231,0
1970,11,2,320.942,235,0
1970,11,2,320.942,239,0
1970,11,2,320.942,243,0
1970,11,2,320.942,247,0
1971,8,2,536.628,5,0
1971,8,2,536.628,7,0
1971,8,2,536.628,9,0
1971,8,2,536.628,11,0.48562
1971,8,2,536.628,13,1.45685
1971,8,2,536.628,15,2.77146
1971,8,2,536.628,17,3.18595
1971,8,2,536.628,19,1.87134
1971,8,2,536.628,21,1.87134
1971,8,2,536.628,23,1.87134
1971,8,2,536.628,25,0.48562
1971,8,2,536.628,27,0.97123
1971,8,2,536.628,29,1.38573
1971,8,2,536.628,31,2.91369
1971,8,2,536.628,33,0.97123
1971,8,2,536.628,35,2.91369
1971,8,2,536.628,37,2.77146
1971,8,2,536.628,39,1.87134
1971,8,2,536.628,41,1.94246
1971,8,2,536.628,43,1.38573
1971,8,2,536.628,45,4.15718
1971,8,2,536.628,47,4.37054
1971,8,2,536.628,49,4.78504
1971,8,2,536.628,51,5.19953
1971,8,2,536.628,53,8.38549
1971,8,2,536.628,55,6.58526
1971,8,2,536.628,57,8.79999
1971,8,2,536.628,59,9.7001
1971,8,2,536.628,61,14.6863
1971,8,2,536.628,63,17.2444
1971,8,2,536.628,65,18.9857
1971,8,2,536.628,67,22.9295
1971,8,2,536.628,69,26.0444
1971,8,2,536.628,71,19.8858
1971,8,2,536.628,73,18.4168
1971,8,2,536.628,75,22.9295
1971,8,2,536.628,77,23.6163
1971,8,2,536.628,79,22.9295
1971,8,2,536.628,81,22.3017
1971,8,2,536.628,83,21.3304
1971,8,2,536.628,85,20.4303
1971,8,2,536.628,87,20.3592
1971,8,2,536.628,89,14.8874
1971,8,2,536.628,91,17.1022
1971,8,2,536.628,93,11.5714
1971,8,2,536.628,95,13.1583
1971,8,2,536.628,97,11.2158
1971,8,2,536.628,99,10.1735
1971,8,2,536.628,101,9.07225
1971,8,2,536.628,103,5.0573
1971,8,2,536.628,105,10.9436
1971,8,2,536.628,107,6.44303
1971,8,2,536.628,109,5.95741
1971,8,2,536.628,111,6.71529
1971,8,2,536.628,113,2.62922
1971,8,2,536.628,115,4.2283
1971,8,2,536.628,117,2.48699
1971,8,2,536.628,119,1.80023
1971,8,2,536.628,121,2.42808
1971,8,2,536.628,123,3.18595
1971,8,2,536.628,125,3.25707
1971,8,2,536.628,127,2.35696
1971,8,2,536.628,129,1.31461
1971,8,2,536.628,131,2.28584
1971,8,2,536.628,133,1.80023
1971,8,2,536.628,135,0.97123
1971,8,2,536.628,137,1.38573
1971,8,2,536.628,139,2.28584
1971,8,2,536.628,143,0
1971,8,2,536.628,147,1.72911
1971,8,2,536.628,151,1.80022
1971,8,2,536.628,155,0.90012
1971,8,2,536.628,159,0.48562
1971,8,2,536.628,163,0.48562
1971,8,2,536.628,167,0
1971,8,2,536.628,171,0
1971,8,2,536.628,175,0
1971,8,2,536.628,179,0.4145
1971,8,2,536.628,183,0.4145
1971,8,2,536.628,187,0
1971,8,2,536.628,191,0.48562
1971,8,2,536.628,195,0
1971,8,2,536.628,199,0
1971,8,2,536.628,203,0
1971,8,2,536.628,207,0
1971,8,2,536.628,211,0
1971,8,2,536.628,215,0
1971,8,2,536.628,219,0
1971,8,2,536.628,223,0
1971,8,2,536.628,227,0
1971,8,2,536.628,231,0
1971,8,2,536.628,235,0
1971,8,2,536.628,239,0
1971,8,2,536.628,243,0
1971,8,2,536.628,247,0
1971,11,2,487.337,5,0
1971,11,2,487.337,7,0
1971,11,2,487.337,9,0
1971,11,2,487.337,11,0
1971,11,2,487.337,13,0
1971,11,2,487.337,15,0
1971,11,2,487.337,17,0.24242
1971,11,2,487.337,19,0.24242
1971,11,2,487.337,21,0.96968
1971,11,2,487.337,23,0.08692
1971,11,2,487.337,25,0
1971,11,2,487.337,27,0
1971,11,2,487.337,29,0.24242
1971,11,2,487.337,31,0
1971,11,2,487.337,33,1.07306
1971,11,2,487.337,35,0
1971,11,2,487.337,37,0
1971,11,2,487.337,39,0
1971,11,2,487.337,41,0
1971,11,2,487.337,43,0.32935
1971,11,2,487.337,45,0.57177
1971,11,2,487.337,47,6.90673
1971,11,2,487.337,49,6.54449
1971,11,2,487.337,51,9.66028
1971,11,2,487.337,53,13.1219
1971,11,2,487.337,55,10.4561
1971,11,2,487.337,57,12.552
1971,11,2,487.337,59,11.8933
1971,11,2,487.337,61,15.5973
1971,11,2,487.337,63,14.9579
1971,11,2,487.337,65,22.9368
1971,11,2,487.337,67,21.0312
1971,11,2,487.337,69,14.1949
1971,11,2,487.337,71,20.497
1971,11,2,487.337,73,16.1874
1971,11,2,487.337,75,14.4025
1971,11,2,487.337,77,26.9546
1971,11,2,487.337,79,21.205
1971,11,2,487.337,81,22.5397
1971,11,2,487.337,83,21.4677
1971,11,2,487.337,85,12.3096
1971,11,2,487.337,87,17.7599
1971,11,2,487.337,89,11.1313
1971,11,2,487.337,91,8.31103
1971,11,2,487.337,93,19.1275
1971,11,2,487.337,95,13.3826
1971,11,2,487.337,97,5.22901
1971,11,2,487.337,99,11.3216
1971,11,2,487.337,101,9.69508
1971,11,2,487.337,103,13.3807
1971,11,2,487.337,105,8.36125
1971,11,2,487.337,107,2.77
1971,11,2,487.337,109,2.94385
1971,11,2,487.337,111,7.65044
1971,11,2,487.337,113,3.68756
1971,11,2,487.337,115,2.71788
1971,11,2,487.337,117,2.85693
1971,11,2,487.337,119,2.28516
1971,11,2,487.337,121,2.52758
1971,11,2,487.337,123,2.63095
1971,11,2,487.337,125,3.46159
1971,11,2,487.337,127,0.48484
1971,11,2,487.337,129,1.45453
1971,11,2,487.337,131,0.96968
1971,11,2,487.337,133,0.48484
1971,11,2,487.337,135,1.31548
1971,11,2,487.337,137,1.07306
1971,11,2,487.337,139,0.72726
1971,11,2,487.337,143,2.63096
1971,11,2,487.337,147,2.87338
1971,11,2,487.337,151,1.31548
1971,11,2,487.337,155,1.07306
1971,11,2,487.337,159,0.24242
1971,11,2,487.337,163,0.24242
1971,11,2,487.337,167,1.5579
1971,11,2,487.337,171,0.24242
1971,11,2,487.337,175,0
1971,11,2,487.337,179,0
1971,11,2,487.337,183,0.24242
1971,11,2,487.337,187,0
1971,11,2,487.337,191,0
1971,11,2,487.337,195,0
1971,11,2,487.337,199,0
1971,11,2,487.337,203,0
1971,11,2,487.337,207,0
1971,11,2,487.337,211,0
1971,11,2,487.337,215,0
1971,11,2,487.337,219,0
1971,11,2,487.337,223,0
1971,11,2,487.337,227,0
1971,11,2,487.337,231,0
1971,11,2,487.337,235,0
1971,11,2,487.337,239,0
1971,11,2,487.337,243,0
1971,11,2,487.337,247,0
1972,2,2,109.812,5,0
1972,2,2,109.812,7,0.93857
1972,2,2,109.812,9,0.93857
1972,2,2,109.812,11,0.31286
1972,2,2,109.812,13,0.62571
1972,2,2,109.812,15,0
1972,2,2,109.812,17,0.31286
1972,2,2,109.812,19,0
1972,2,2,109.812,21,0
1972,2,2,109.812,23,0
1972,2,2,109.812,25,0
1972,2,2,109.812,27,0
1972,2,2,109.812,29,0
1972,2,2,109.812,31,0
1972,2,2,109.812,33,0.31286
1972,2,2,109.812,35,0
1972,2,2,109.812,37,0.31286
1972,2,2,109.812,39,0.62571
1972,2,2,109.812,41,0
1972,2,2,109.812,43,0.62571
1972,2,2,109.812,45,0
1972,2,2,109.812,47,0.62571
1972,2,2,109.812,49,1.56428
1972,2,2,109.812,51,1.56428
1972,2,2,109.812,53,1.87714
1972,2,2,109.812,55,3.75427
1972,2,2,109.812,57,5.94426
1972,2,2,109.812,59,5.0057
1972,2,2,109.812,61,5.0057
1972,2,2,109.812,63,5.94426
1972,2,2,109.812,65,6.56998
1972,2,2,109.812,67,6.88283
1972,2,2,109.812,69,5.0057
1972,2,2,109.812,71,4.69284
1972,2,2,109.812,73,6.56998
1972,2,2,109.812,75,4.06713
1972,2,2,109.812,77,4.06713
1972,2,2,109.812,79,4.69284
1972,2,2,109.812,81,3.44142
1972,2,2,109.812,83,3.75427
1972,2,2,109.812,85,3.12856
1972,2,2,109.812,87,3.12856
1972,2,2,109.812,89,2.50285
1972,2,2,109.812,91,1.56428
1972,2,2,109.812,93,1.56428
1972,2,2,109.812,95,2.50285
1972,2,2,109.812,97,2.18999
1972,2,2,109.812,99,0.31286
1972,2,2,109.812,101,1.25142
1972,2,2,109.812,103,0.93857
1972,2,2,109.812,105,0.62571
1972,2,2,109.812,107,1.25142
1972,2,2,109.812,109,0
1972,2,2,109.812,111,0.31286
1972,2,2,109.812,113,1.25142
1972,2,2,109.812,115,0
1972,2,2,109.812,117,0.93857
1972,2,2,109.812,119,0
1972,2,2,109.812,121,0
1972,2,2,109.812,123,0
1972,2,2,109.812,125,0
1972,2,2,109.812,127,0
1972,2,2,109.812,129,0
1972,2,2,109.812,131,0
1972,2,2,109.812,133,0
1972,2,2,109.812,135,0
1972,2,2,109.812,137,0
1972,2,2,109.812,139,0
1972,2,2,109.812,143,0
1972,2,2,109.812,147,0.31286
1972,2,2,109.812,151,0
1972,2,2,109.812,155,0
1972,2,2,109.812,159,0
1972,2,2,109.812,163,0
1972,2,2,109.812,167,0
1972,2,2,109.812,171,0
1972,2,2,109.812,175,0
1972,2,2,109.812,179,0
1972,2,2,109.812,183,0
1972,2,2,109.812,187,0
1972,2,2,109.812,191,0
1972,2,2,109.812,195,0
1972,2,2,109.812,199,0
1972,2,2,109.812,203,0
1972,2,2,109.812,207,0
1972,2,2,109.812,211,0
1972,2,2,109.812,215,0
1972,2,2,109.812,219,0
1972,2,2,109.812,223,0
1972,2,2,109.812,227,0
1972,2,2,109.812,231,0
1972,2,2,109.812,235,0
1972,2,2,109.812,239,0
1972,2,2,109.812,243,0
1972,2,2,109.812,247,0
1972,8,2,52.8229,5,0
1972,8,2,52.8229,7,0
1972,8,2,52.8229,9,0
1972,8,2,52.8229,11,0
1972,8,2,52.8229,13,0
1972,8,2,52.8229,15,0
1972,8,2,52.8229,17,0
1972,8,2,52.8229,19,0
1972,8,2,52.8229,21,0
1972,8,2,52.8229,23,0
1972,8,2,52.8229,25,0
1972,8,2,52.8229,27,0
1972,8,2,52.8229,29,0
1972,8,2,52.8229,31,0
1972,8,2,52.8229,33,0
1972,8,2,52.8229,35,0
1972,8,2,52.8229,37,0
1972,8,2,52.8229,39,0
1972,8,2,52.8229,41,0
1972,8,2,52.8229,43,0
1972,8,2,52.8229,45,0
1972,8,2,52.8229,47,0
1972,8,2,52.8229,49,0.35215
1972,8,2,52.8229,51,0
1972,8,2,52.8229,53,0.35215
1972,8,2,52.8229,55,0
1972,8,2,52.8229,57,0.35215
1972,8,2,52.8229,59,1.76076
1972,8,2,52.8229,61,0.70431
1972,8,2,52.8229,63,1.05646
1972,8,2,52.8229,65,0.35215
1972,8,2,52.8229,67,3.52153
1972,8,2,52.8229,69,2.46507
1972,8,2,52.8229,71,4.57798
1972,8,2,52.8229,73,2.11292
1972,8,2,52.8229,75,2.11292
1972,8,2,52.8229,77,2.46507
1972,8,2,52.8229,79,1.40861
1972,8,2,52.8229,81,2.11292
1972,8,2,52.8229,83,2.46507
1972,8,2,52.8229,85,2.81722
1972,8,2,52.8229,87,2.81722
1972,8,2,52.8229,89,2.11292
1972,8,2,52.8229,91,0.35215
1972,8,2,52.8229,93,1.05646
1972,8,2,52.8229,95,1.05646
1972,8,2,52.8229,97,1.05646
1972,8,2,52.8229,99,0.70431
1972,8,2,52.8229,101,1.05646
1972,8,2,52.8229,103,1.76076
1972,8,2,52.8229,105,1.05646
1972,8,2,52.8229,107,1.05646
1972,8,2,52.8229,109,0.35215
1972,8,2,52.8229,111,0.70431
1972,8,2,52.8229,113,0.35215
1972,8,2,52.8229,115,0.35215
1972,8,2,52.8229,117,0.35215
1972,8,2,52.8229,119,0.35215
1972,8,2,52.8229,121,0.70431
1972,8,2,52.8229,123,0.35215
1972,8,2,52.8229,125,0
1972,8,2,52.8229,127,0
1972,8,2,52.8229,129,0.70431
1972,8,2,52.8229,131,0
1972,8,2,52.8229,133,0.35215
1972,8,2,52.8229,135,0.35215
1972,8,2,52.8229,137,0
1972,8,2,52.8229,139,0.35215
1972,8,2,52.8229,143,0.7043
1972,8,2,52.8229,147,0.35215
1972,8,2,52.8229,151,0.35215
1972,8,2,52.8229,155,0
1972,8,2,52.8229,159,0.35215
1972,8,2,52.8229,163,0
1972,8,2,52.8229,167,0
1972,8,2,52.8229,171,0
1972,8,2,52.8229,175,0
1972,8,2,52.8229,179,0
1972,8,2,52.8229,183,0.35215
1972,8,2,52.8229,187,0
1972,8,2,52.8229,191,0
1972,8,2,52.8229,195,0.35215
1972,8,2,52.8229,199,0
1972,8,2,52.8229,203,0
1972,8,2,52.8229,207,0
1972,8,2,52.8229,211,0
1972,8,2,52.8229,215,0
1972,8,2,52.8229,219,0
1972,8,2,52.8229,223,0
1972,8,2,52.8229,227,0
1972,8,2,52.8229,231,0
1972,8,2,52.8229,235,0
1972,8,2,52.8229,239,0
1972,8,2,52.8229,243,0
1972,8,2,52.8229,247,0
1972,11,2,327.101,5,0
1972,11,2,327.101,7,0
1972,11,2,327.101,9,0
1972,11,2,327.101,11,0
1972,11,2,327.101,13,0
1972,11,2,327.101,15,0
1972,11,2,327.101,17,0
1972,11,2,327.101,19,0
1972,11,2,327.101,21,0.35362
1972,11,2,327.101,23,0
1972,11,2,327.101,25,0
1972,11,2,327.101,27,0
1972,11,2,327.101,29,0
1972,11,2,327.101,31,0
1972,11,2,327.101,33,0.35362
1972,11,2,327.101,35,0.35362
1972,11,2,327.101,37,1.76811
1972,11,2,327.101,39,0.35362
1972,11,2,327.101,41,0.70724
1972,11,2,327.101,43,0.70724
1972,11,2,327.101,45,0.70724
1972,11,2,327.101,47,0.70724
1972,11,2,327.101,49,0.35362
1972,11,2,327.101,51,0.35362
1972,11,2,327.101,53,2.82898
1972,11,2,327.101,55,1.76811
1972,11,2,327.101,57,2.82898
1972,11,2,327.101,59,7.07244
1972,11,2,327.101,61,6.3652
1972,11,2,327.101,63,13.7913
1972,11,2,327.101,65,13.4376
1972,11,2,327.101,67,13.084
1972,11,2,327.101,69,19.4492
1972,11,2,327.101,71,18.742
1972,11,2,327.101,73,22.2782
1972,11,2,327.101,75,22.2782
1972,11,2,327.101,77,16.6202
1972,11,2,327.101,79,17.3275
1972,11,2,327.101,81,18.742
1972,11,2,327.101,83,15.2058
1972,11,2,327.101,85,12.7304
1972,11,2,327.101,87,15.5594
1972,11,2,327.101,89,11.6695
1972,11,2,327.101,91,8.48693
1972,11,2,327.101,93,10.9623
1972,11,2,327.101,95,9.5478
1972,11,2,327.101,97,4.95071
1972,11,2,327.101,99,5.65795
1972,11,2,327.101,101,2.47536
1972,11,2,327.101,103,1.41449
1972,11,2,327.101,105,2.82898
1972,11,2,327.101,107,2.82898
1972,11,2,327.101,109,1.06087
1972,11,2,327.101,111,1.41449
1972,11,2,327.101,113,2.12173
1972,11,2,327.101,115,1.06087
1972,11,2,327.101,117,1.76811
1972,11,2,327.101,119,1.06087
1972,11,2,327.101,121,1.06087
1972,11,2,327.101,123,1.41449
1972,11,2,327.101,125,0.70724
1972,11,2,327.101,127,1.06087
1972,11,2,327.101,129,1.41449
1972,11,2,327.101,131,1.06087
1972,11,2,327.101,133,0
1972,11,2,327.101,135,0
1972,11,2,327.101,137,0.35362
1972,11,2,327.101,139,0.70724
1972,11,2,327.101,143,0.70724
1972,11,2,327.101,147,0.35362
1972,11,2,327.101,151,0.35362
1972,11,2,327.101,155,0
1972,11,2,327.101,159,0.35362
1972,11,2,327.101,163,0.35362
1972,11,2,327.101,167,1.06086
1972,11,2,327.101,171,0
1972,11,2,327.101,175,0
1972,11,2,327.101,179,0
1972,11,2,327.101,183,0
1972,11,2,327.101,187,0
1972,11,2,327.101,191,0
1972,11,2,327.101,195,0
1972,11,2,327.101,199,0
1972,11,2,327.101,203,0
1972,11,2,327.101,207,0
1972,11,2,327.101,211,0
1972,11,2,327.101,215,0
1972,11,2,327.101,219,0
1972,11,2,327.101,223,0
1972,11,2,327.101,227,0
1972,11,2,327.101,231,0
1972,11,2,327.101,235,0
1972,11,2,327.101,239,0
1972,11,2,327.101,243,0
1972,11,2,327.101,247,0
1973,8,2,106.993,5,0
1973,8,2,106.993,7,0
1973,8,2,106.993,9,0
1973,8,2,106.993,11,0.41632
1973,8,2,106.993,13,0
1973,8,2,106.993,15,0
1973,8,2,106.993,17,0.41632
1973,8,2,106.993,19,0.41632
1973,8,2,106.993,21,0
1973,8,2,106.993,23,0.41632
1973,8,2,106.993,25,0.83263
1973,8,2,106.993,27,0
1973,8,2,106.993,29,0
1973,8,2,106.993,31,0
1973,8,2,106.993,33,0
1973,8,2,106.993,35,0
1973,8,2,106.993,37,0
1973,8,2,106.993,39,0
1973,8,2,106.993,41,0
1973,8,2,106.993,43,0
1973,8,2,106.993,45,0
1973,8,2,106.993,47,0
1973,8,2,106.993,49,0
1973,8,2,106.993,51,0
1973,8,2,106.993,53,0.83263
1973,8,2,106.993,55,0.83263
1973,8,2,106.993,57,0.41632
1973,8,2,106.993,59,0.41632
1973,8,2,106.993,61,1.24895
1973,8,2,106.993,63,0.83263
1973,8,2,106.993,65,1.66526
1973,8,2,106.993,67,0.41632
1973,8,2,106.993,69,3.74684
1973,8,2,106.993,71,1.66526
1973,8,2,106.993,73,4.57947
1973,8,2,106.993,75,3.74684
1973,8,2,106.993,77,4.57947
1973,8,2,106.993,79,2.91421
1973,8,2,106.993,81,6.24473
1973,8,2,106.993,83,5.82841
1973,8,2,106.993,85,5.4121
1973,8,2,106.993,87,9.15894
1973,8,2,106.993,89,4.99578
1973,8,2,106.993,91,6.66104
1973,8,2,106.993,93,7.49367
1973,8,2,106.993,95,4.16315
1973,8,2,106.993,97,4.16315
1973,8,2,106.993,99,3.74684
1973,8,2,106.993,101,2.08158
1973,8,2,106.993,103,1.24895
1973,8,2,106.993,105,2.91421
1973,8,2,106.993,107,3.33052
1973,8,2,106.993,109,0.83263
1973,8,2,106.993,111,0.83263
1973,8,2,106.993,113,1.24895
1973,8,2,106.993,115,0.83263
1973,8,2,106.993,117,0.41632
1973,8,2,106.993,119,0
1973,8,2,106.993,121,0
1973,8,2,106.993,123,0
1973,8,2,106.993,125,0.41632
1973,8,2,106.993,127,0.83263
