id,Fleet,Fleet_name,Yr.S,Used,Kind,Sex,Bin,Obs
01-Diagnostic_1F,2,F02_LL.JP.2,1993.375,yes,LEN,1,205,0.017598
01-Diagnostic_1F,2,F02_LL.JP.2,1993.375,yes,LEN,1,210,0.017598
01-Diagnostic_1F,2,F02_LL.JP.2,1993.375,yes,LEN,1,215,9.97407e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1993.375,yes,LEN,1,220,0.017598
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,120,0.0278196
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,125,9.97904e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,130,9.97904e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,135,9.97904e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,140,9.97904e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,145,9.97904e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,150,9.97904e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,155,9.97904e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,160,9.97904e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,165,0.0278196
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,170,0.0278196
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,175,0.138697
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,180,0.194137
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,185,0.0555394
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,190,0.249575
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,195,0.0832578
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,200,0.110978
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,205,0.0555394
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,210,9.97904e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,215,9.97904e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1995.5,yes,LEN,1,220,0.0278196
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,120,0.0590474
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,125,9.98004e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,130,9.98004e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,135,9.98004e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,140,9.98004e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,145,9.98004e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,150,9.98004e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,155,9.98004e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,160,9.98004e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,165,0.0736378
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,170,0.0736378
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,175,0.0438706
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,180,0.176356
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,185,0.161766
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,190,0.117409
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,195,0.117409
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,200,0.0292802
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,205,0.0438706
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,210,0.0590474
01-Diagnostic_1F,2,F02_LL.JP.2,1996.125,yes,LEN,1,215,0.0438706
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,110,0.078874
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,115,9.97805e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,120,0.0526164
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,125,9.97805e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,130,0.0263574
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,135,9.97805e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,140,9.97805e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,145,9.97805e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,150,9.97805e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,155,9.97805e-05
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,160,0.0263574
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,165,0.0526164
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,170,0.0263574
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,175,0.0263574
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,180,0.105132
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,185,0.157648
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,190,0.0526164
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,195,0.078874
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,200,0.157648
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,205,0.105132
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,210,0.0263574
01-Diagnostic_1F,2,F02_LL.JP.2,1996.375,yes,LEN,1,215,0.0263574
01-Diagnostic_1F,2,F02_LL.JP.2,1997.375,yes,LEN,1,155,0.013885
01-Diagnostic_1F,2,F02_LL.JP.2,1997.375,yes,LEN,1,160,0.00699253
01-Diagnostic_1F,2,F02_LL.JP.2,1997.375,yes,LEN,1,165,0.00354608
01-Diagnostic_1F,2,F02_LL.JP.2,1997.375,yes,LEN,1,170,0.0173314
01-Diagnostic_1F,2,F02_LL.JP.2,1997.375,yes,LEN,1,175,0.0242239
01-Diagnostic_1F,2,F02_LL.JP.2,1997.375,yes,LEN,1,180,0.189461
01-Diagnostic_1F,2,F02_LL.JP.2,1997.375,yes,LEN,1,185,0.165337
01-Diagnostic_1F,2,F02_LL.JP.2,1997.375,yes,LEN,1,190,0.0586871
01-Diagnostic_1F,2,F02_LL.JP.2,1997.375,yes,LEN,1,195,0.0311166
01-Diagnostic_1F,2,F02_LL.JP.2,1997.375,yes,LEN,1,200,0.165337
01-Diagnostic_1F,2,F02_LL.JP.2,1997.375,yes,LEN,1,205,0.098227
01-Diagnostic_1F,2,F02_LL.JP.2,1997.375,yes,LEN,1,210,0.0741027
01-Diagnostic_1F,2,F02_LL.JP.2,1997.375,yes,LEN,1,215,0.0706565
01-Diagnostic_1F,2,F02_LL.JP.2,1997.375,yes,LEN,1,220,0.0104388
01-Diagnostic_1F,2,F02_LL.JP.2,1997.375,yes,LEN,1,225,0.0706565
01-Diagnostic_1F,3,F03_LL.JP.3,1991.125,yes,LEN,1,150,0.026384
01-Diagnostic_1F,3,F03_LL.JP.3,1991.125,yes,LEN,1,155,9.98801e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.125,yes,LEN,1,160,0.0526681
01-Diagnostic_1F,3,F03_LL.JP.3,1991.125,yes,LEN,1,165,0.026384
01-Diagnostic_1F,3,F03_LL.JP.3,1991.125,yes,LEN,1,170,0.026384
01-Diagnostic_1F,3,F03_LL.JP.3,1991.125,yes,LEN,1,175,0.18409
01-Diagnostic_1F,3,F03_LL.JP.3,1991.125,yes,LEN,1,180,0.18409
01-Diagnostic_1F,3,F03_LL.JP.3,1991.125,yes,LEN,1,185,0.131521
01-Diagnostic_1F,3,F03_LL.JP.3,1991.125,yes,LEN,1,190,0.105237
01-Diagnostic_1F,3,F03_LL.JP.3,1991.125,yes,LEN,1,195,0.0789523
01-Diagnostic_1F,3,F03_LL.JP.3,1991.125,yes,LEN,1,200,0.105237
01-Diagnostic_1F,3,F03_LL.JP.3,1991.125,yes,LEN,1,205,0.0789523
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,120,0.0212316
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,125,9.97307e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.25,yes,LEN,1,130,9.97307e-05
