
Initial statistics: 71 variables; iteration 0; function evaluation 0; phase 1
Function value 6.1812102e+07; maximum gradient component mag -1.8443e+09
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.44613  2.38066e+00 |  2 -0.01070  6.88143e-03 |  3 -0.00354  2.62475e-03
  4 -0.00172  4.55032e-03 |  5  0.00617 -6.18277e-03 |  6  0.02560 -3.25561e-02
  7  0.07229 -9.46430e-03 |  8  0.17512 -4.13378e-02 |  9  0.01825 -3.12040e-02
 10  0.01716 -2.05717e-02 | 11  0.05398 -4.50854e-02 | 12  0.08521 -7.81272e-02
 13  0.01397 -5.96943e-02 | 14 -0.00659 -4.74019e-02 | 15 -0.00871 -5.04193e-02
 16 -0.01112 -4.84794e-02 | 17  0.03462 -2.91496e-02 | 18  0.07448  4.34254e-03
 19  0.00198 -1.35478e-02 | 20  0.07085  6.68207e-03 | 21 -0.00141 -2.86515e-03
 22 -0.01866  3.13138e-03 | 23  0.01190  2.68267e-02 | 24 -0.00642  3.09669e-02
 25 -0.03579  2.90449e-02 | 26 -0.07094  1.65727e-02 | 27 -0.08190  2.42119e-02
 28 -0.00524  1.30633e-01 | 29  0.02552  9.86165e-02 | 30  0.03383 -3.26875e-02
 31  0.03252  1.62542e-01 | 32 -0.08780  1.83375e-04 | 33  0.08739 -6.59589e-02
 34 -0.08495 -2.93238e-02 | 35 -0.10096 -6.33096e-02 | 36  0.03072 -2.41011e-01
 37 -0.00815 -6.47353e-02 | 38  0.07222  4.64518e-02 | 39 -0.01085 -1.46210e-01
 40  0.05675  1.08896e-02 | 41 -0.11138 -2.44112e-02 | 42  0.02816 -3.41708e-01
 43 -0.04860  3.80280e-02 | 44 -0.02937  4.76695e-01 | 45 -0.16757  5.35478e-02
 46 -0.05193  4.30665e-02 | 47  0.09353 -1.78461e-01 | 48  0.00670 -7.19113e-02
 49 -0.02540 -4.52994e-02 | 50 -0.00914 -1.06127e-01 | 51  0.00024 -1.11430e-01
 52  0.03974 -6.96344e-02 | 53  0.04731 -1.81508e-01 | 54  0.01185 -2.23245e-01
 55 -0.02185 -1.17386e-01 | 56  0.11003 -1.71805e-01 | 57  0.05228 -5.68042e-02
 58  0.08300  1.45808e-01 | 59  0.05635  2.34077e-01 | 60 -0.09105 -3.23051e-02
 61  0.08276 -7.43699e-02 | 62  0.00080  5.37566e-02 | 63 -0.01201  9.69095e-02
 64 -0.01159  2.89716e-01 | 65 -0.03461  1.27037e-01 | 66  0.06063  1.60556e-01
 67 -0.02423  1.58333e-01 | 68 -0.03001  2.00053e-01 | 69 -0.02860  1.05470e-02
 70 -0.02502 -3.68914e-02 | 71 -0.06386  1.30964e-01 | 72 -0.03557  2.86823e-02
 73  0.02336  3.09481e-02 | 74 -0.01207  1.74189e-01 | 75  0.00107 -1.40572e-01
 76 -0.02075 -1.02553e-01 | 77 -0.01366 -3.82220e-03 | 78 -0.08101 -1.35550e-01
 79  0.01431  7.84019e-03 | 80  0.08689  1.31504e-01 | 81  0.05629  2.02951e-02
 82 -0.01118 -6.12891e-02 | 83  0.49631  2.09104e-03 | 84  0.00004  2.02777e-07
 85  0.06730 -1.38340e-01 | 86 -0.03993  1.20041e-01 | 87  0.39287  4.94265e-02
 88  0.08756  3.88672e-03 | 89  0.43116 -3.44375e-01 | 90  0.00000 -1.50695e-30
 91  0.05211 -5.33408e-01 | 92  0.48455  3.34876e-01 | 93  0.00000 -4.65465e-29
 94  0.02083 -4.52905e-01 | 95  0.38115  2.05859e-01 | 96  0.88265  2.76661e-02
 97  0.06044  1.87891e-01 | 98  0.41724 -1.64911e-01 | 99  0.00000 -2.18814e-29
100  0.07448 -3.10552e-03 |101  0.00038  4.83932e-07 |102  0.37391 -9.03450e-02
103  0.09170  2.97340e-02 |104 -0.75046 -4.52591e-01 |105  0.08138 -3.86973e-02
106  0.01468  2.65569e-06 |107  0.46536  5.42920e-02 |108  0.03844 -3.71889e-02
109  0.01065 -5.24388e-07 |110  0.52164 -7.08449e-03 |111  0.05617  6.36780e-02
112 -0.65974  6.80912e-04 |113  0.55485 -2.15790e-02 |114  0.00000  0.00000e+00
115  0.00000  1.02237e-11 |

 - final statistics:
115 variables; iteration 65; function evaluation 74
Function value 1.6726e+03; maximum gradient component mag 7.3721e-01
Exit code = 1;  converg criter 1.0000e+00
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.44613  7.37209e-01 |  2 -0.01078  1.21665e-04 |  3 -0.00358 -2.11045e-03
  4 -0.00179 -3.61640e-03 |  5  0.00613 -9.44441e-03 |  6  0.02573 -1.49580e-02
  7  0.07258  1.42625e-03 |  8  0.17486 -7.60567e-02 |  9  0.01846 -1.19910e-02
 10  0.01721 -6.98802e-03 | 11  0.05404 -2.17766e-02 | 12  0.08520 -3.08129e-02
 13  0.01402 -9.36999e-03 | 14 -0.00655 -1.58461e-03 | 15 -0.00874 -2.93179e-02
 16 -0.01112 -2.82112e-02 | 17  0.03462 -9.57373e-03 | 18  0.07448  2.30529e-02
 19  0.00200  1.01194e-02 | 20  0.07087  2.72456e-02 | 21 -0.00139  1.10097e-02
 22 -0.01866 -4.40023e-04 | 23  0.01190  4.76668e-03 | 24 -0.00643  2.56743e-03
 25 -0.03581 -5.39878e-03 | 26 -0.07095 -6.59045e-03 | 27 -0.08189  1.10897e-02
 28 -0.00524  6.93960e-02 | 29  0.02552  4.81394e-02 | 30  0.03384 -2.01132e-02
 31  0.03250  8.14412e-02 | 32 -0.08779  1.84209e-02 | 33  0.08739 -4.65664e-02
 34 -0.08496 -1.29586e-02 | 35 -0.10097 -2.70902e-02 | 36  0.03078 -1.17307e-01
 37 -0.00820 -6.83877e-02 | 38  0.07221  2.09034e-02 | 39 -0.01081 -6.47226e-02
 40  0.05674 -4.52772e-03 | 41 -0.11140 -8.81360e-03 | 42  0.02818 -1.91632e-01
 43 -0.04861  1.44758e-02 | 44 -0.02943  2.60357e-01 | 45 -0.16761 -2.07234e-03
 46 -0.05200 -1.42399e-02 | 47  0.09355 -9.62105e-02 | 48  0.00677 -2.58078e-02
 49 -0.02543 -2.78993e-02 | 50 -0.00914 -6.17574e-02 | 51  0.00024 -6.53095e-02
 52  0.03969 -2.47052e-02 | 53  0.04743 -5.38991e-02 | 54  0.01185 -1.55023e-01
 55 -0.02185 -8.42970e-02 | 56  0.11005 -9.36568e-02 | 57  0.05224 -4.96641e-02
 58  0.08300  1.05323e-01 | 59  0.05631  9.82259e-02 | 60 -0.09102 -1.76959e-02
 61  0.08279 -6.64694e-02 | 62  0.00075  2.31745e-02 | 63 -0.01195  1.48258e-01
 64 -0.01165  9.28201e-02 | 65 -0.03464 -3.69207e-03 | 66  0.06063  5.69220e-02
 67 -0.02421  1.37982e-01 | 68 -0.03002  1.35795e-01 | 69 -0.02861 -3.68312e-02
 70 -0.02497 -2.10959e-02 | 71 -0.06389  9.79050e-02 | 72 -0.03555  3.58789e-02
 73  0.02335 -1.64176e-02 | 74 -0.01209  1.33843e-01 | 75  0.00106 -1.24802e-01
 76 -0.02073 -6.79853e-02 | 77 -0.01366  2.38568e-02 | 78 -0.08091  1.64753e-03
 79  0.01431  3.34249e-02 | 80  0.08682  2.78653e-02 | 81  0.05628  3.73825e-02
 82 -0.01120 -1.73439e-02 | 83  0.49631 -2.78842e-02 | 84  0.00004  2.02299e-07
 85  0.06730 -5.58249e-02 | 86 -0.03996  7.44644e-02 | 87  0.39287  1.86629e-02
 88  0.08758  1.71620e-03 | 89  0.43118 -1.83304e-01 | 90  0.00000 -1.50631e-30
 91  0.05217 -2.84491e-01 | 92  0.48454  1.71606e-01 | 93  0.00000 -4.64000e-29
 94  0.02083 -2.49379e-01 | 95  0.38115  1.12249e-01 | 96  0.88265 -5.43638e-03
 97  0.06045  9.72214e-02 | 98  0.41725 -7.01715e-02 | 99  0.00000 -2.18860e-29
100  0.07449 -3.06942e-03 |101  0.00038  4.87503e-07 |102  0.37392 -4.33845e-02
103  0.09170  1.06022e-02 |104 -0.75046 -2.29939e-01 |105  0.08124 -6.96787e-02
106  0.01468  4.88589e-07 |107  0.46523 -2.31181e-02 |108  0.03862 -2.86293e-02
109  0.01065 -4.44508e-08 |110  0.52178  6.13616e-03 |111  0.05617  3.72176e-02
112 -0.66005  6.39550e-04 |113  0.55484 -1.48946e-02 |114  0.00000  0.00000e+00
115  0.00000  1.01996e-11 |

Initial statistics: 229 variables; iteration 0; function evaluation 0; phase 5
Function value 1.6726257e+03; maximum gradient component mag 4.6136e+01
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.44613  4.61359e+01 |  2 -0.01078  7.77498e-01 |  3 -0.00358  3.54093e-01
  4 -0.00179  5.13597e-01 |  5  0.00613  7.77824e-01 |  6  0.02573  1.29587e+00
  7  0.07258  2.68275e+00 |  8  0.17486  7.96902e+00 |  9  0.01846  3.46000e+00
 10  0.01721  4.69690e+00 | 11  0.05404  8.15531e+00 | 12  0.08520  1.21375e+01
 13  0.01402  6.29454e+00 | 14 -0.00655  4.84123e+00 | 15 -0.00874  4.33215e+00
 16 -0.01112  3.93953e+00 | 17  0.03462  5.06194e+00 | 18  0.07448  6.65078e+00
 19  0.00200  3.70009e+00 | 20  0.07087  4.98151e+00 | 21 -0.00139  1.90369e+00
 22 -0.01866  3.52314e-03 | 23  0.01190 -1.36202e+00 | 24 -0.00643 -2.45278e+00
 25 -0.03581 -3.84144e+00 | 26 -0.07095 -3.98917e+00 | 27 -0.08189 -3.46725e+00
 28 -0.00524 -1.38042e+00 | 29  0.02552  2.14246e+00 | 30  0.03384 -1.68076e+01
 31  0.03250 -1.65750e+01 | 32 -0.08779 -1.64983e+00 | 33  0.08739 -3.69122e+00
 34 -0.08496 -1.16878e+00 | 35 -0.10097 -1.52945e+00 | 36  0.03078 -3.80797e+00
 37 -0.00820 -6.05191e-01 | 38  0.07221  8.66718e-02 | 39 -0.01081  7.54581e-02
 40  0.05674  1.29369e-01 | 41 -0.11140  1.32699e-01 | 42  0.02818 -5.55820e-02
 43 -0.04861  1.54770e-01 | 44 -0.02943  3.99439e-01 | 45 -0.16761  1.38092e-01
 46 -0.05200  1.28425e-01 | 47  0.09355  3.82203e-02 | 48  0.00677  1.16525e-01
 49 -0.02543  1.15460e-01 | 50 -0.00914  8.15335e-02 | 51  0.00024  7.84012e-02
 52  0.03969  1.17465e-01 | 53  0.04743  8.73269e-02 | 54  0.01185 -1.15996e-02
 55 -0.02185  6.05013e-02 | 56  0.11005  4.52147e-02 | 57  0.05224  9.34346e-02
 58  0.08300  2.46481e-01 | 59  0.05631  2.40651e-01 | 60 -0.09102  1.26729e-01
 61  0.08279  7.30081e-02 | 62  0.00075  1.66577e-01 | 63 -0.01195  2.92099e-01
 64 -0.01165  2.37032e-01 | 65 -0.03464  1.40858e-01 | 66  0.06063  1.97900e-01
 67 -0.02421  2.82075e-01 | 68 -0.03002  2.79546e-01 | 69 -0.02861  1.06473e-01
 70 -0.02497  1.22059e-01 | 71 -0.06389  2.41942e-01 | 72 -0.03555  1.80476e-01
 73  0.02335  1.27645e-01 | 74 -0.01209  2.79327e-01 | 75  0.00106  2.10802e-02
 76 -0.02073  7.81865e-02 | 77 -0.01366  1.69975e-01 | 78 -0.08091  1.47438e-01
 79  0.01431  1.80697e-01 | 80  0.08682  1.73907e-01 | 81  0.05628  1.84254e-01
 82 -0.99061  7.78223e-02 | 83 -0.99545 -3.04698e-01 | 84 -0.97935  1.60615e-01
 85 -0.78358  1.84741e+00 | 86 -0.92395  5.99546e-01 | 87 -0.98554  2.08479e-03
 88 -0.75412  2.05366e+00 | 89 -0.44869  4.43312e+00 | 90 -0.90291  7.65955e-01
 91 -0.97517  8.68847e-02 | 92 -0.77445  1.75717e+00 | 93 -0.66364  2.64499e+00
 94 -0.93116  5.11548e-01 | 95 -0.97062  1.27754e-01 | 96 -0.82159  1.35686e+00
 97 -0.65438  2.47172e+00 | 98 -0.95861  1.42146e-01 | 99 -0.97248 -1.59273e-02
100 -0.83381  6.75891e-01 |101 -0.61771  1.46546e+00 |102 -0.96573 -6.75878e-03
103 -0.97698 -1.09421e-01 |104 -0.74116  6.48033e-01 |105 -0.49333  1.08252e+00
106 -0.92230  7.03665e-02 |107 -0.91655  5.22910e-02 |108 -0.65472  4.83145e-01
109 -0.61115  5.80411e-01 |110 -0.95081 -6.81680e-02 |111 -0.91098 -2.31611e-02
112 -0.63564  2.44813e-01 |113 -0.64551  3.56787e-01 |114 -0.97309 -1.03740e-01
115 -0.92721  1.76967e-01 |116 -0.59695  1.15082e+00 |117 -0.51211  1.28369e+00
118 -0.89431  1.44195e-01 |119 -0.90905  4.45659e-02 |120 -0.69211  4.35621e-01
121 -0.53308  7.72222e-01 |122 -0.93426  1.55100e-01 |123 -0.88563  5.12424e-01
124 -0.80814  8.36514e-01 |125 -0.45587  1.89768e+00 |126 -0.86785  3.45633e-01
127 -0.91034  1.29453e-01 |128 -0.75236  5.14714e-01 |129 -0.68239  5.62794e-01
130 -0.90901  7.65047e-03 |131 -0.91021 -4.53578e-02 |132 -0.69356  1.68091e-01
133 -0.65490  2.31577e-01 |134 -0.87471  2.17202e-01 |135 -0.82144  4.93266e-01
136 -0.61585  1.02629e+00 |137 -0.59481  9.94651e-01 |138 -0.90279  1.04162e-01
139 -0.91243 -9.39147e-05 |140 -0.69677  3.38979e-01 |141 -0.77151  2.39172e-01
142 -0.87244 -5.66837e-03 |143 -0.89446 -8.86571e-02 |144 -0.74761 -5.96208e-02
145 -0.75560 -1.57370e-01 |146 -0.88816 -3.16258e-01 |147 -0.93000 -3.78450e-01
148 -0.79416 -7.01222e-01 |149 -0.68360 -1.16375e+00 |150 -0.80871 -8.37566e-01
151 -0.92244 -5.31959e-01 |152 -0.61981 -1.09409e+00 |153 -0.45485 -2.49491e+00
154 -0.85249  1.40791e+00 |155 -0.87885  2.83623e+00 |156 -0.60152  5.81806e+00
157 -0.46405  5.36932e+00 |158 -0.67140  2.69363e+00 |159 -0.89541 -1.09128e-01
160 -0.78492 -9.83795e-01 |161 -0.47716 -2.04646e+00 |162 -0.71292 -2.66553e+00
163 -0.89618 -1.57968e+00 |164 -0.82319 -2.71542e+00 |165 -0.42639 -6.17804e+00
166 -0.76060 -2.11894e-01 |167 -0.85926  6.46424e-01 |168 -0.66953  1.28890e+00
169 -0.60557 -5.52628e-02 |170 -0.80589 -5.74131e-01 |171 -0.92045 -3.76264e-01
172 -0.84183 -1.76990e-01 |173 -0.68078  8.71893e-02 |174 -0.83929  6.79827e-01
175 -0.95923 -6.10307e-03 |176 -0.79390  1.22237e+00 |177 -0.81992  8.71126e-01
178 -0.87055  9.00232e-02 |179 -0.97697 -6.53909e-01 |180 -0.96593 -8.07975e-02
181 -0.76057 -4.59300e-01 |182 -0.76688 -2.12177e+00 |183 -0.95812 -8.50461e-01
184 -0.88195 -1.33322e+00 |185 -0.69834 -2.77660e+00 |186 -0.01120 -7.88300e-01
187  0.49631  6.14772e-01 |188  0.45182 -3.62428e-01 |189  0.00004  2.02299e-07
190  0.06730 -3.72088e+01 |191 -0.03996  1.30184e-01 |192  0.39287  1.92779e+01
193 -0.06843  1.22266e-03 |194  0.08758 -1.13601e-01 |195  0.43118 -2.32734e-02
196  0.96100 -1.53088e-04 |197  0.00000 -1.50666e-30 |198  0.05217  8.10595e-02
199  0.48454 -9.90800e-02 |200  0.29995  1.35915e-02 |201  0.00000 -4.63500e-29
202  0.02083 -2.65251e-01 |203  0.38115  1.19196e-01 |204  0.32332  4.45544e-02
205  0.88265 -2.42663e-02 |206  0.06045  9.26114e-02 |207  0.41725 -6.76791e-02
208  0.40656 -8.23723e-02 |209  0.00000 -2.18863e-29 |210  0.07449 -6.84595e-03
211  0.00038  4.87035e-07 |212  0.37392 -4.11318e-02 |213  0.00000 -3.64163e-10
214  0.09170 -8.98631e-03 |215 -0.75046 -2.19444e-01 |216  0.08124 -6.90089e-02
217  0.01468  4.88806e-07 |218  0.46523 -2.39343e-02 |219  0.00017  1.71838e-08
220  0.03862 -2.80863e-02 |221  0.01065 -4.42091e-08 |222  0.52178  5.44623e-03
223  0.00009 -7.87137e-08 |224  0.05617  3.75555e-02 |225 -0.66005  6.39752e-04
226  0.55484 -1.50718e-02 |227 -0.37022  7.38706e-03 |228  0.00000  0.00000e+00
229  0.00000  1.01996e-11 |

Intermediate statistics: 229 variables; iteration 20; function evaluation 21; phase 5
Function value 1.6724868e+03; maximum gradient component mag -1.3994e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.44638 -5.38527e+01 |  2 -0.01101  3.28780e-01 |  3 -0.00369  1.41605e-01
  4 -0.00194  1.86586e-01 |  5  0.00590  2.38056e-01 |  6  0.02536  3.01017e-01
  7  0.07182  4.35100e-01 |  8  0.17263  8.76580e-01 |  9  0.01750  1.02871e-01
 10  0.01590 -7.30180e-02 | 11  0.05180 -7.47071e-01 | 12  0.08180 -2.58396e+00
 13  0.01235 -4.51724e+00 | 14 -0.00782 -3.59331e+00 | 15 -0.00985 -1.37435e+00
 16 -0.01206  9.72369e-01 | 17  0.03358  3.82261e+00 | 18  0.07315  6.15374e+00
 19  0.00122  3.01393e+00 | 20  0.07020  4.01597e+00 | 21 -0.00158  3.00650e+00
 22 -0.01847  1.79916e+00 | 23  0.01236  1.34350e+00 | 24 -0.00598 -3.40544e-01
 25 -0.03522 -2.39956e+00 | 26 -0.07041 -2.28537e+00 | 27 -0.08148 -2.07387e+00
 28 -0.00518 -3.79172e+00 | 29  0.02447 -1.00315e+01 | 30  0.03527 -2.04985e+01
 31  0.03412 -2.18464e+01 | 32 -0.08800 -3.23558e+00 | 33  0.08738  2.37392e+00
 34 -0.08505  1.06359e+00 | 35 -0.10096 -1.61241e-01 | 36  0.03127 -5.86530e-01
 37 -0.00825  1.20907e-01 | 38  0.07232 -8.80919e-01 | 39 -0.01073  4.95804e-01
 40  0.05715  2.27709e+00 | 41 -0.11142  1.07404e+00 | 42  0.02859  2.36181e+00
 43 -0.04841  1.95927e+00 | 44 -0.02908  2.54466e+00 | 45 -0.16757  9.73991e-01
 46 -0.05184  1.20540e+00 | 47  0.09418  2.79338e+00 | 48  0.00694  1.68383e+00
 49 -0.02531  1.08912e+00 | 50 -0.00898  7.95831e-01 | 51  0.00036  6.61273e-01
 52  0.03990  7.86457e-01 | 53  0.04772  8.28704e-01 | 54  0.01205  4.93169e-01
 55 -0.02180  5.27910e-01 | 56  0.11041  4.98776e-01 | 57  0.05239  4.43866e-01
 58  0.08325  6.98789e-01 | 59  0.05655  1.14440e+00 | 60 -0.09106  8.45558e-01
 61  0.08320  1.89394e+00 | 62  0.00094  1.17239e+00 | 63 -0.01179  8.26974e-01
 64 -0.01148  7.02074e-01 | 65 -0.03452  9.39107e-01 | 66  0.06105  2.35034e+00
 67 -0.02407  1.74979e+00 | 68 -0.02983  1.56630e+00 | 69 -0.02831  1.64034e+00
 70 -0.02463  1.84615e+00 | 71 -0.06374  1.39289e+00 | 72 -0.03538  1.45694e+00
 73  0.02364  1.82329e+00 | 74 -0.01200  1.31771e+00 | 75  0.00120  1.04465e+00
 76 -0.02066  1.01684e+00 | 77 -0.01360  1.12099e+00 | 78 -0.08099  6.44574e-01
 79  0.01418  7.81183e-02 | 80  0.08668  6.20167e-01 | 81  0.05609  8.90762e-01
 82 -0.99042  1.10658e+02 | 83 -0.99542 -1.39941e+02 | 84 -0.97920 -9.71959e-02
 85 -0.78405  2.31923e-02 | 86 -0.92338 -6.86764e+00 | 87 -0.98542 -2.05453e+01
 88 -0.75471  5.50419e-01 | 89 -0.45055  7.03032e+00 | 90 -0.90204  5.27351e+00
 91 -0.97496 -1.33584e+01 | 92 -0.77486  1.78755e-01 | 93 -0.66456  3.14014e+00
 94 -0.93058 -6.10902e+00 | 95 -0.97043 -1.08023e+02 | 96 -0.82172 -1.77281e+00
 97 -0.65523  1.97282e+00 | 98 -0.95825  1.60268e+01 | 99 -0.97231 -8.17509e+01
100 -0.83372 -2.19209e+00 |101 -0.61824  1.06959e+00 |102 -0.96550 -3.09961e+01
103 -0.97682 -1.73277e+01 |104 -0.74126 -1.16426e+00 |105 -0.49381  6.25790e-01
106 -0.92180 -6.69830e+00 |107 -0.91600 -3.20583e+00 |108 -0.65484 -1.07712e+00
109 -0.61135 -1.00088e+00 |110 -0.95043  2.38724e+01 |111 -0.91037 -8.21629e-01
112 -0.63570 -1.19653e+00 |113 -0.64560 -1.33420e+00 |114 -0.97286  8.39610e+01
115 -0.92675 -7.86776e+00 |116 -0.59739  7.21123e-02 |117 -0.51265  3.61106e-01
118 -0.89364  2.61470e+00 |119 -0.90848  1.85144e+00 |120 -0.69220 -9.87202e-01
121 -0.53341 -2.09388e-01 |122 -0.93391 -2.74093e+00 |123 -0.88497  3.66721e+00
124 -0.80821 -1.65236e+00 |125 -0.45662  6.60625e-01 |126 -0.86715  7.67683e+00
127 -0.90993  3.46007e+00 |128 -0.75242 -8.65247e-01 |129 -0.68251 -5.55256e-01
130 -0.90870  1.45433e+00 |131 -0.90994  7.52897e-01 |132 -0.69355 -7.01169e-01
133 -0.65493 -6.25317e-01 |134 -0.87445  1.43960e+00 |135 -0.82094  7.62198e+00
136 -0.61611  6.11357e-01 |137 -0.59505  6.21238e-01 |138 -0.90270  1.00612e+00
139 -0.91236  1.32583e+00 |140 -0.69677  1.68666e-01 |141 -0.77148  9.28115e-02
142 -0.87240  1.60544e-01 |143 -0.89444  1.90586e-01 |144 -0.74748 -2.03999e-02
145 -0.75543 -4.20471e-02 |146 -0.88816 -6.55680e-01 |147 -0.92994  1.50716e+01
148 -0.79383 -8.36451e-02 |149 -0.68302 -7.04647e-01 |150 -0.80868 -2.01363e+00
151 -0.92238  1.54882e+00 |152 -0.61932 -9.46346e-01 |153 -0.45383 -2.23835e+00
154 -0.85183  1.35575e+01 |155 -0.87831  1.08103e+01 |156 -0.60345  5.38201e+00
157 -0.46583  6.06386e+00 |158 -0.67150 -1.48085e+00 |159 -0.89544 -1.16431e+00
160 -0.78451  4.73486e-01 |161 -0.47595 -5.59170e-01 |162 -0.71403 -6.94733e+00
163 -0.89657 -2.90868e+00 |164 -0.82252  1.14180e+00 |165 -0.42380 -3.80105e+00
166 -0.76212 -1.75897e+01 |167 -0.85972 -1.00689e+00 |168 -0.67000  1.33902e+00
169 -0.60550  1.09553e-01 |170 -0.80646 -1.17710e+01 |171 -0.92047  1.00715e+01
172 -0.84181 -8.59874e-02 |173 -0.68076 -4.94184e-01 |174 -0.83922  5.88572e+00
175 -0.95921  2.24895e+01 |176 -0.79429  3.82523e-01 |177 -0.82021  5.68566e-02
178 -0.87046  8.28666e+00 |179 -0.97698 -3.00050e+01 |180 -0.96592  1.08900e+00
181 -0.76040 -2.55424e-01 |182 -0.76716 -7.11886e+00 |183 -0.95810  2.67676e+01
184 -0.88170  4.26595e-01 |185 -0.69737 -1.96126e+00 |186 -0.01136 -2.44853e+00
187  0.49646  1.88199e+00 |188  0.45190 -6.46044e-01 |189  0.00004  2.02298e-07
190  0.06725 -1.85873e+01 |191 -0.04002 -1.92212e-01 |192  0.39281  1.04929e+01
193 -0.06843  4.53597e-06 |194  0.08754  5.69603e-01 |195  0.43108 -6.72763e-01
196  0.96100 -5.97727e-05 |197  0.00000 -1.50398e-30 |198  0.05213  2.20247e-01
199  0.48463 -8.92931e-02 |200  0.29995  3.07234e-02 |201  0.00000 -4.66794e-29
202  0.02077 -2.26591e+01 |203  0.38117  1.15697e+01 |204  0.32329 -1.30672e+00
205  0.88255 -2.63746e+01 |206  0.06039  2.38768e+00 |207  0.41730  2.37426e-01
208  0.40659  3.62712e-01 |209  0.00000 -2.15080e-29 |210  0.07444 -1.30022e+00
211  0.00038  5.18642e-07 |212  0.37400  1.50446e+00 |213  0.00000  3.21091e-10
214  0.09167  2.33077e+01 |215 -0.75057 -2.17909e+01 |216  0.08127  6.96747e-01
217  0.01468  5.56564e-07 |218  0.46525 -7.54260e-01 |219  0.00017  1.41714e-08
220  0.03858 -6.22043e-02 |221  0.01065 -3.22680e-07 |222  0.52184  5.34191e-02
223  0.00009 -8.24329e-08 |224  0.05621  1.16962e+00 |225 -0.66005  1.85273e-03
226  0.55486  3.06587e-01 |227 -0.37023  1.11777e-02 |228  0.00000  0.00000e+00
229  0.00000  1.01996e-11 |
229 variables; iteration 40; function evaluation 42; phase 5
Function value 1.6723095e+03; maximum gradient component mag -1.5227e+02
Var    Value     Gradient |Var    Value     Gradient |Var    Value     Gradient
  1 -0.44633 -9.62907e+01 |  2 -0.01201  9.87442e-02 |  3 -0.00412  3.25086e-02
  4 -0.00251  1.02570e-02 |  5  0.00518 -6.57231e-02 |  6  0.02444 -2.79875e-01
  7  0.07043 -9.00755e-01 |  8  0.16900 -2.98380e+00 |  9  0.01647 -1.65045e+00
 10  0.01442 -2.19759e+00 | 11  0.04945 -4.14789e+00 | 12  0.07950 -6.52581e+00
 13  0.01339 -4.97915e+00 | 14 -0.00733 -2.66045e+00 | 15 -0.00987  1.55594e+00
 16 -0.01186  5.64677e+00 | 17  0.03447  1.21201e+01 | 18  0.07353  1.62493e+01
 19  0.00082  7.73586e+00 | 20  0.07004  1.33447e+01 | 21 -0.00186  7.51666e+00
 22 -0.01828  3.92557e+00 | 23  0.01237 -3.54890e-01 | 24 -0.00631 -4.80205e+00
 25 -0.03531 -6.85996e+00 | 26 -0.07041 -5.67541e+00 | 27 -0.08149 -4.25500e+00
 28 -0.00500 -7.97685e+00 | 29  0.02538 -1.10324e+01 | 30  0.03556 -2.73047e+01
 31  0.03444 -2.61151e+01 | 32 -0.08811 -1.30099e+00 | 33  0.08778  1.15114e+01
 34 -0.08533  1.06069e+00 | 35 -0.10121  1.13717e+00 | 36  0.03103  5.03968e+00
 37 -0.00846  2.51183e+00 | 38  0.07221  2.92553e+00 | 39 -0.01074  2.90148e+00
 40  0.05724  6.54204e+00 | 41 -0.11126  2.55378e+00 | 42  0.02865  4.86691e+00
 43 -0.04836  3.10171e+00 | 44 -0.02900  3.17119e+00 | 45 -0.16735  1.09934e+00
 46 -0.05162  1.12450e+00 | 47  0.09387  1.58358e+00 | 48  0.00677  1.54051e+00
 49 -0.02529  9.04782e-01 | 50 -0.00893  3.29626e-01 | 51  0.00030  6.24798e-02
 52  0.03974 -1.49664e-01 | 53  0.04751 -3.09927e-01 | 54  0.01216  2.89620e-02
 55 -0.02177  2.72620e-01 | 56  0.11003 -2.01655e+00 | 57  0.05232 -8.81715e-01
 58  0.08297 -2.37285e+00 | 59  0.05638 -1.74896e+00 | 60 -0.09098  2.70983e-01
 61  0.08299 -3.28290e+00 | 62  0.00093 -1.46191e+00 | 63 -0.01177 -1.01029e+00
 64 -0.01145 -4.37520e-01 | 65 -0.03437 -4.42114e-02 | 66  0.06105 -9.35803e-01
 67 -0.02400  2.88976e-01 | 68 -0.02977  1.55961e-02 | 69 -0.02837 -7.23154e-01
 70 -0.02485 -1.43668e+00 | 71 -0.06380 -3.62305e-01 | 72 -0.03541 -4.88436e-01
 73  0.02320 -1.75465e+00 | 74 -0.01232 -4.30333e-01 | 75  0.00123  2.01818e-01
 76 -0.02060  5.21172e-01 | 77 -0.01356  6.32822e-01 | 78 -0.08075  8.65180e-01
 79  0.01455  1.17167e+00 | 80  0.08703  1.57854e+00 | 81  0.05614  1.29172e+00
 82 -0.99037  8.76941e+01 | 83 -0.99538 -1.52269e+02 | 84 -0.97905 -2.86494e+00
 85 -0.78160  1.90021e+00 | 86 -0.92272 -8.05597e+00 | 87 -0.98529 -2.80416e+01
 88 -0.75258  1.48579e+00 | 89 -0.46127  4.84074e+00 | 90 -0.90187 -7.80315e+00
